longitude, latitude, altitudep, q, r,elevator, rudder, aileron
-2.135555282,0.6564919816,39552.98025,0,0.1506347656,-0.00537109375,0.0205078125,0.4916992188,0.02587890625,-4.638672544e-05,0.1794189513,0.8683031797,0.08682104945,0.8683124781,-0.2396797985,-0.221770823,-0.03435473889,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0,-0.006762695964,-0.01032019593-1.275878906,0.003662109375,-192.2438965,-2.135553457,0.6564898902,39556.90039,
-2.135555917,0.6564923838,39549.01108,0.02880859375,0.1418457031,0.04028320312,0.02587890625,0.7075195312,0.02734375,-0.008830810897,0.1936035156,0.8683031797,0.08682104945,0.8683124781,-0.2417918295,-0.2017057687,-0.05853392184,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0.04565429688,-0.002734375652,-0.008208172396-1.833007812,-2.553222656,-191.2324219,-2.135553457,0.6564898902,39556.90039,
-2.135556459,0.6564927275,39545.87507,0.04931640625,0.1318359375,0.1535644531,0.03051757812,0.9050292969,0.06518554688,-0.01795749553,0.2067871094,0.8683031797,0.08682104945,0.8683124781,-0.2356538922,-0.175397262,-0.08209931105,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0.1543701142,0.01262206957,-0.01434611063-2.748779297,-7.468994141,-188.638916,-2.135553457,0.6564898902,39556.90039,
-2.135557003,0.6564930747,39542.93872,0.08447265625,0.1223144531,0.3154296875,0.03491210938,1,0.1049804688,-0.02568322979,0.2190185487,0.8683031797,0.08682104945,0.8683124781,-0.2404875308,-0.1626911759,-0.1061480641,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0.3007983267,0.04416503757,-0.009512473829-3.401123047,-0.3305664062,-185.095459,-2.135553457,0.6564898902,39556.90039,
-2.135557646,0.6564934893,39539.71916,0.1813964844,0.1118164062,0.4772949219,0.03833007812,1,0.1442871094,-0.03361295536,0.2302001864,0.8683031797,0.08682104945,0.8683124781,-0.2030438483,-0.1089783758,-0.126452446,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0.4325837195,0.09189452976,-0.04695614427-2.519042969,31.05615234,-182.3662109,-2.135553457,0.6564898902,39556.90039,
-2.13555824,0.656493876,39536.97286,0.2797851562,0.095703125,0.4624023438,0.04052734375,1,0.1384277344,-0.0463649407,0.2397705019,0.8683031797,0.08682104945,0.8683124781,-0.1566982269,-0.05173491687,-0.1421222687,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0.3744327724,0.1381347626,-0.09330177307-2.944824219,60.79443359,-182.2028809,-2.135553457,0.6564898902,39556.90039,
-2.135558784,0.6564942336,39534.63599,0.3532714844,0.07739257812,0.2922363281,0.0419921875,1,0.09423828125,-0.060038995,0.2475097626,0.8683031797,0.08682104945,0.8683124781,-0.1260400712,-0.01590326987,-0.1547262818,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,0.1668234766,0.1673583984,-0.1239599362-3.262207031,78.62426758,-182.4892578,-2.135553457,0.6564898902,39556.90039,
-2.135559428,0.6564946608,39532.09554,0.3635253906,0.06005859375,0.09936523438,0.04370117188,1,0.029296875,-0.07136908174,0.253515631,0.8683031797,0.08682104945,0.8683124781,-0.1397833824,-0.02805625461,-0.168704614,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,-0.04272996634,0.1772949249,-0.1102166176-3.415039062,61.55883789,-180.2587891,-2.135553457,0.6564898902,39556.90039,
-2.135560069,0.6564950941,39529.7964,0.3088378906,0.05419921875,0.000732421875,0.04638671875,1,0.02685546875,-0.07009154558,0.2589355409,0.8683031797,0.08682104945,0.8683124781,-0.1742376238,-0.05970486999,-0.1861283779,-0.25,107.9044418,29368.18164,453.1493835,30,320,29.92,-0.1370897889,0.1773681641,-0.07576237619-3.074707031,36.22216797,-174.9855957,-2.135553457,0.6564898902,39556.90039,
-2.135560559,0.6564954324,39528.18682,0.2348632812,0.05639648438,-0.013671875,0.04956054688,1,0.02172851562,-0.06088512391,0.2645751834,0.7541930676,0.06672793627,1.622505546,-0.2048655152,-0.0843622759,-0.2066149265,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.1377851069,0.1760009825,-0.04513448477-2.532226562,22.5690918,-170.0627441,-2.135560438,0.6564951262,39528.18682,
-2.135561144,0.6564958443,39526.42388,0.201171875,0.06201171875,0.008544921875,0.05322265625,1,0.0224609375,-0.04918137565,0.2707763612,0.7541930676,0.06672793627,1.622505546,-0.2139561325,-0.08501666784,-0.2280105352,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.1017898023,0.1768554747,-0.03604386747-3.135986328,16.1159668,-165.3818359,-2.135560438,0.6564951262,39528.18682,
-2.135561772,0.656496298,39524.70398,0.1872558594,0.06494140625,0.04443359375,0.056640625,1,0.0234375,-0.04133355245,0.2772704959,0.7541930676,0.06672793627,1.622505546,-0.2138234675,-0.076382339,-0.249392882,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.05572215095,0.1812988371,-0.03617653251-3.25,17.0871582,-162.75,-2.135560438,0.6564951262,39528.18682,
-2.135562393,0.6564967594,39523.16417,0.1867675781,0.06201171875,0.06958007812,0.06005859375,1,0.02416992188,-0.04012988508,0.2834716737,0.7541930676,0.06672793627,1.622505546,-0.2073240876,-0.06224472448,-0.2701252997,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.02500345185,0.1882568449,-0.04267590865-3.183837891,21.07495117,-160.6682129,-2.135560438,0.6564951262,39528.18682,
-2.135562865,0.6564971195,39522.09259,0.1892089844,0.05712890625,0.07836914062,0.06323242188,1,0.0244140625,-0.04099971056,0.2891845703,0.7541930676,0.06672793627,1.622505546,-0.2014166415,-0.05011280626,-0.2902669609,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.01371404435,0.196093753,-0.04858336598-3.423828125,23.7644043,-158.7712402,-2.135560438,0.6564951262,39528.18682,
-2.135563426,0.6564975574,39520.92545,0.1916503906,0.05078125,0.0810546875,0.06616210938,1,0.0244140625,-0.04324739426,0.2942627072,0.7541930676,0.06672793627,1.622505546,-0.1965379715,-0.04022285715,-0.309920758,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.009657093324,0.2041992247,-0.05346203595-3.688964844,25.58300781,-155.5187988,-2.135560438,0.6564951262,39528.18682,
-2.135564026,0.6564980391,39519.79471,0.1928710938,0.04565429688,0.07983398438,0.06884765625,1,0.0244140625,-0.04404960945,0.298828125,0.7541930676,0.06672793627,1.622505546,-0.1938340664,-0.0334966667,-0.3293041587,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.009912087582,0.2121826261,-0.05616594106-3.919921875,26.02587891,-151.9040527,-2.135560438,0.6564951262,39528.18682,
-2.135564617,0.6564985282,39518.78891,0.1931152344,0.0419921875,0.07934570312,0.07177734375,1,0.0244140625,-0.04330675676,0.3030273318,0.7541930676,0.06672793627,1.622505546,-0.1929339916,-0.02924692445,-0.3485975564,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.009409160353,0.2201171964,-0.05706601217-4.099121094,25.66650391,-148.7280273,-2.135560438,0.6564951262,39528.18682,
-2.135565065,0.6564989095,39518.0912,0.1928710938,0.03881835938,0.080078125,0.07446289062,1,0.0244140625,-0.04214990884,0.3069091737,0.7541930676,0.06672793627,1.622505546,-0.1927184761,-0.02610671706,-0.3678694069,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.00773582235,0.228125006,-0.05728152767-4.223876953,25.29150391,-146.5927734,-2.135560438,0.6564951262,39528.18682,
-2.135565595,0.6564993729,39517.33012,0.1928710938,0.03442382812,0.08251953125,0.07739257812,1,0.02465820312,-0.04232944921,0.3103515506,0.7541930676,0.06672793627,1.622505546,-0.1922454387,-0.02302300744,-0.3870939612,-0.25,162.2255707,29454.85547,416.6271362,30,320,29.92,-0.004520833958,0.2363769561,-0.05775455758-4.382568359,24.98828125,-143.6052246,-2.135560438,0.6564951262,39528.18682,
-2.135566116,0.6564998427,39516.6411,0.1926269531,0.03076171875,0.08569335938,0.080078125,1,0.0244140625,-0.04175861552,0.3134277165,0.7740045786,0.06203629449,2.396510124,-0.1982359886,-0.02671125717,-0.406917572,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,-0.0008949224139,0.2449462861,-0.05176400393-4.537353516,24.88916016,-140.6542969,-2.135565674,0.6564986168,39516.6411,
-2.135566628,0.6565003187,39516.01216,0.1928710938,0.02685546875,0.08911132812,0.0830078125,1,0.0244140625,-0.04148900509,0.3161132634,0.7740045786,0.06203629449,2.396510124,-0.1914907992,-0.01729494147,-0.4260666668,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.002612538636,0.2538574338,-0.05850920454-4.693603516,24.92651367,-137.7700195,-2.135565674,0.6564986168,39516.6411,
-2.13556713,0.656500801,39515.43129,0.1926269531,0.0234375,0.09228515625,0.08544921875,1,0.02465820312,-0.04075807333,0.3184570074,0.7740045786,0.06203629449,2.396510124,-0.1889993399,-0.01307398826,-0.4449666142,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.005525113083,0.2630859613,-0.06100065634-4.839599609,25.01074219,-134.8867188,-2.135565674,0.6564986168,39516.6411,
-2.135567663,0.6565013305,39514.8423,0.1923828125,0.01928710938,0.095703125,0.08813476562,1,0.02465820312,-0.04083265737,0.3203857243,0.7740045786,0.06203629449,2.396510124,-0.1871986836,-0.009965932928,-0.463686496,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.008390570991,0.2726562619,-0.06280131638-4.995117188,25.09130859,-131.7373047,-2.135565674,0.6564986168,39516.6411,
-2.135568144,0.6565018258,39514.32347,0.1926269531,0.0166015625,0.09838867188,0.0908203125,1,0.02465820312,-0.03943493962,0.3220458925,0.7740045786,0.06203629449,2.396510124,-0.1857310534,-0.007501709275,-0.4822596014,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.01023706049,0.282495141,-0.0642689392-5.124511719,25.13208008,-129.0534668,-2.135565674,0.6564986168,39516.6411,
-2.135568654,0.6565023692,39513.7745,0.1926269531,0.01318359375,0.1015625,0.09326171875,1,0.04370117188,-0.03890941292,0.3233642578,0.7740045786,0.06203629449,2.396510124,-0.1842516661,-0.005272150971,-0.5006847978,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.01238718256,0.2926513851,-0.06574833393-5.257080078,25.14624023,-126.1669922,-2.135565674,0.6564986168,39516.6411,
-2.135569037,0.656502792,39513.35255,0.1926269531,0.009765625,0.1037597656,0.095703125,1,0.04418945312,-0.03843643889,0.3243408203,0.7740045786,0.06203629449,2.396510124,-0.1830471158,-0.003540385514,-0.5189895034,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.01334572956,0.3030273616,-0.06695287675-5.363769531,25.14770508,-124.0026855,-2.135565674,0.6564986168,39516.6411,
-2.135569487,0.6565033049,39512.83641,0.2106933594,0.005859375,0.1066894531,0.09838867188,1,0.04467773438,-0.03849904612,0.3249267638,0.7740045786,0.06203629449,2.396510124,-0.181668818,-0.001808049157,-0.5371564031,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.01494084392,0.313696295,-0.06833118945-5.581787109,25.16503906,-121.5627441,-2.135565674,0.6564986168,39516.6411,
-2.135569925,0.6565038238,39512.29923,0.2155761719,0.001953125,0.109375,0.1008300781,1,0.04541015625,-0.03855539113,0.3251220882,0.7740045786,0.06203629449,2.396510124,-0.1804219186,-0.0003803448635,-0.5551986098,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.01613230631,0.3246338069,-0.06957807392-5.684082031,25.1015625,-119.1225586,-2.135565674,0.6564986168,39516.6411,
-2.135570388,0.6565043925,39511.68008,0.2172851562,-0.001953125,0.1120605469,0.1030273438,1,0.0458984375,-0.03860610351,0.3249267638,0.7740045786,0.06203629449,2.396510124,-0.1789037734,0.001175834797,-0.5730890036,-0.25,114.2376938,29570.49805,307.0603943,30,320,29.92,0.01720462181,0.3358398676,-0.07109622657-5.804199219,25.03125,-116.112793,-2.135565674,0.6564986168,39516.6411,
-2.135570803,0.6565049235,39511.06185,0.2182617188,-0.0048828125,0.1147460938,0.1057128906,1,0.04174804688,-0.03767517954,0.3244384825,0.6521437168,0.04364657775,3.048653841,-0.1904746741,-0.01051264908,-0.5921364427,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.01816970669,0.347314477,-0.05952532962-5.914550781,24.95947266,-113.3613281,-2.135569165,0.6565038528,39511.06185,
-2.135571205,0.6565054602,39510.38682,0.2189941406,-0.007080078125,0.1176757812,0.1081542969,1,0.04223632812,-0.0361049287,0.3237304688,0.6521437168,0.04364657775,3.048653841,-0.1784154624,0.002597827464,-0.6099779606,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.01928242296,0.3590820432,-0.07158453763-6.016113281,24.91064453,-110.7246094,-2.135569165,0.6565038528,39511.06185,
-2.135571628,0.6565060481,39509.57746,0.21484375,-0.01025390625,0.12109375,0.1103515625,1,0.04321289062,-0.03566826507,0.32270509,0.6521437168,0.04364657775,3.048653841,-0.1744585633,0.006294943858,-0.6274238229,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02077214979,0.3711914122,-0.07554144412-6.108886719,24.89526367,-107.6833496,-2.135569165,0.6565038528,39511.06185,
-2.135571944,0.6565065048,39508.89046,0.2143554688,-0.0126953125,0.1237792969,0.1125488281,1,0.04370117188,-0.0345428437,0.3214355707,0.6521437168,0.04364657775,3.048653841,-0.1723569036,0.0077671092,-0.6446595192,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02138048224,0.38356933,-0.07764309645-6.203125,24.9206543,-105.4414062,-2.135569165,0.6565038528,39511.06185,
-2.135572311,0.6565070578,39507.98145,0.2150878906,-0.01489257812,0.126953125,0.1147460938,1,0.04443359375,-0.03328582644,0.3199463189,0.6521437168,0.04364657775,3.048653841,-0.1701504141,0.009196887724,-0.6616745591,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02241626196,0.3962646425,-0.07984958589-6.309326172,24.96923828,-102.5910645,-2.135569165,0.6565038528,39511.06185,
-2.135572667,0.6565076161,39506.96958,0.2155761719,-0.01684570312,0.1298828125,0.1169433594,1,0.044921875,-0.03191036731,0.3182617426,0.6521437168,0.04364657775,3.048653841,-0.1679795384,0.0104480749,-0.6784725189,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02310432307,0.4092529118,-0.08202046901-6.406494141,25.02563477,-100.0080566,-2.135569165,0.6565038528,39511.06185,
-2.135573009,0.6565081797,39505.84381,0.2163085938,-0.01879882812,0.1325683594,0.119140625,1,0.04565429688,-0.03067245521,0.3163818717,0.6521437168,0.04364657775,3.048653841,-0.1658335924,0.0115492139,-0.695055902,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02347943746,0.4225097597,-0.08416640013-6.500244141,25.07739258,-97.56567383,-2.135569165,0.6565038528,39511.06185,
-2.135573367,0.656508796,39504.48325,0.2170410156,-0.02075195312,0.1357421875,0.1213378906,1,0.04614257812,-0.0295583345,0.3143066764,0.6521437168,0.04364657775,3.048653841,-0.1635005623,0.01272732299,-0.7114059329,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02430532128,0.4360839725,-0.08649943769-6.596191406,25.12353516,-94.94458008,-2.135569165,0.6565038528,39511.06185,
-2.135573684,0.65650937,39503.08612,0.2177734375,-0.02270507812,0.1384277344,0.1232910156,1,0.046875,-0.02855562605,0.3120361567,0.6521437168,0.04364657775,3.048653841,-0.1612662971,0.0136888558,-0.7275325656,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.02456033602,0.449926734,-0.08873369545-6.685791016,25.16430664,-92.62792969,-2.135569165,0.6565038528,39511.06185,
-2.135574013,0.6565099974,39501.40721,0.2185058594,-0.0244140625,0.1411132812,0.1252441406,1,0.04736328125,-0.02740904875,0.3095947504,0.6521437168,0.04364657775,3.048653841,-0.1587269306,0.01485933643,-0.7434052825,-0.25,124.2655182,29657.16992,234.0159149,30,320,29.92,0.0247898493,0.464038074,-0.09127307683-6.780273438,25.21362305,-90.02563477,-2.135569165,0.6565038528,39511.06185,
-2.135574256,0.6565104837,39499.991,0.2192382812,-0.02587890625,0.1433105469,0.1274414062,1,0.04711914062,-0.02613298781,0.3070068657,0.6533216834,0.039399717,3.701975584,-0.1708552837,0.001245049643,-0.7604908347,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02450812981,0.4783691168,-0.07914470881-6.855957031,25.26025391,-88.1730957,-2.135572655,0.6565090888,39499.991,
-2.135574537,0.6565110715,39498.1393,0.2202148438,-0.02758789062,0.1457519531,0.1293945312,1,0.04760742188,-0.02522867359,0.3042480648,0.6533216834,0.039399717,3.701975584,-0.1568102241,0.01516560465,-0.7761718631,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02449872345,0.4929443002,-0.09318977594-6.942871094,25.32470703,-85.74316406,-2.135572655,0.6565090888,39499.991,
-2.135574826,0.6565117131,39495.93501,0.2202148438,-0.029296875,0.1484375,0.1313476562,1,0.04809570312,-0.02441479079,0.3013183773,0.6533216834,0.039399717,3.701975584,-0.1515115798,0.01894768886,-0.7913230062,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02473439835,0.5077880621,-0.0984884277-7.035888672,25.40722656,-83.10693359,-2.135572655,0.6565090888,39499.991,
-2.135575101,0.6565123597,39493.51269,0.220703125,-0.0302734375,0.1508789062,0.1330566406,1,0.04858398438,-0.0229498744,0.2982910275,0.6533216834,0.039399717,3.701975584,-0.1479213685,0.02064313181,-0.8061151505,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02470236458,0.5228759646,-0.1020786315-7.127441406,25.50244141,-80.66015625,-2.135572655,0.6565090888,39499.991,
-2.135575303,0.6565128603,39491.49365,0.2214355469,-0.03149414062,0.1528320312,0.1350097656,1,0.04907226562,-0.02187559009,0.2951416075,0.6533216834,0.039399717,3.701975584,-0.145299226,0.0212009605,-0.8206450939,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02418525331,0.5381591916,-0.1047007814-7.202636719,25.58300781,-78.94628906,-2.135572655,0.6565090888,39499.991,
-2.135575552,0.6565135151,39488.65685,0.2221679688,-0.0322265625,0.1552734375,0.13671875,1,0.04956054688,-0.02042045258,0.2919189632,0.6533216834,0.039399717,3.701975584,-0.1419089288,0.02247116156,-0.8348360062,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02420813404,0.5536865592,-0.1080910712-7.29296875,25.69946289,-76.48413086,-2.135572655,0.6565090888,39499.991,
-2.135575787,0.6565141741,39485.57024,0.2231445312,-0.033203125,0.1574707031,0.1381835938,1,0.05004882812,-0.01935496926,0.2885986567,0.6533216834,0.039399717,3.701975584,-0.1383791566,0.02375381812,-0.8486739397,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02398458682,0.5694336295,-0.1116208434-7.385742188,25.82836914,-74.21850586,-2.135572655,0.6565090888,39499.991,
-2.135575957,0.6565146839,39483.01916,0.2238769531,-0.03393554688,0.1589355469,0.1398925781,1,0.05029296875,-0.01815189421,0.285205096,0.6533216834,0.039399717,3.701975584,-0.135484457,0.02427313663,-0.8622223735,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02305097133,0.585327208,-0.114515543-7.459960938,25.93481445,-72.58935547,-2.135572655,0.6565090888,39499.991,
-2.135576167,0.6565153499,39479.46435,0.2248535156,-0.0341796875,0.1608886719,0.1413574219,1,0.05053710938,-0.01658084616,0.2817871273,0.6533216834,0.039399717,3.701975584,-0.1317525506,0.02557772957,-0.8753976226,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02269899845,0.6014160514,-0.1182474419-7.549316406,26.08398438,-70.35229492,-2.135572655,0.6565090888,39499.991,
-2.135576362,0.6565160196,39475.6309,0.2255859375,-0.0341796875,0.1628417969,0.1428222656,1,0.05102539062,-0.01492276136,0.2783691585,0.6533216834,0.039399717,3.701975584,-0.127917558,0.02685494907,-0.8881893754,-0.25,124.6327209,29714.91016,124.4491806,30,320,29.92,0.02238222398,0.6177002192,-0.122082442-7.641113281,26.24438477,-68.3269043,-2.135572655,0.6565090888,39499.991,
-2.135576502,0.6565165371,39472.48641,0.2260742188,-0.03466796875,0.1640625,0.1447753906,1,0.04956054688,-0.01391876675,0.2749023736,0.619877696,0.03211534768,4.321853161,-0.1396933496,0.01239366271,-0.9021587372,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.02136470564,0.6341064572,-0.1103066504-7.714599609,26.37744141,-66.87158203,-2.135576146,0.6565160701,39472.48641,
-2.135576672,0.6565172125,39468.1364,0.2272949219,-0.03466796875,0.1657714844,0.1462402344,1,0.0498046875,-0.01252689026,0.2714355886,0.619877696,0.03211534768,4.321853161,-0.1235497147,0.02729793079,-0.9145137072,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.02093721926,0.6506835818,-0.1264502853-7.80859375,26.56542969,-64.80126953,-2.135576146,0.6565160701,39472.48641,
-2.135576828,0.6565178909,39463.48133,0.2263183594,-0.03540039062,0.1669921875,0.1474609375,1,0.05004882812,-0.01200662274,0.2678955495,0.619877696,0.03211534768,4.321853161,-0.1164628118,0.03165503964,-0.9261599779,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.02006420121,0.6673827767,-0.1335371882-7.906494141,26.76855469,-62.63378906,-2.135576146,0.6565160701,39472.48641,
-2.13557695,0.6565184669,39459.29741,0.2268066406,-0.03540039062,0.1682128906,0.1486816406,1,0.05029296875,-0.01080596074,0.2643555105,0.619877696,0.03211534768,4.321853161,-0.1116039604,0.03334838897,-0.9373203516,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.01927848347,0.684204042,-0.1383960396-7.994628906,26.95654297,-60.85058594,-2.135576146,0.6565160701,39472.48641,
-2.135577081,0.6565191498,39454.05573,0.2275390625,-0.03466796875,0.1694335938,0.1499023438,1,0.05053710938,-0.008992942981,0.2608887255,0.619877696,0.03211534768,4.321853161,-0.1065661907,0.03505131975,-0.9479769468,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.01857133768,0.7011473775,-0.1434338093-8.094482422,27.19384766,-58.90380859,-2.135576146,0.6565160701,39472.48641,
-2.135577181,0.6565197293,39449.36351,0.228515625,-0.0341796875,0.1701660156,0.1511230469,1,0.05053710938,-0.00760536734,0.2574707568,0.619877696,0.03211534768,4.321853161,-0.1024055928,0.03570678458,-0.9582175016,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.01744662598,0.7181639671,-0.1475944072-8.182128906,27.40649414,-57.53393555,-2.135576146,0.6565160701,39472.48641,
-2.135577272,0.6565203101,39444.43076,0.2292480469,-0.03393554688,0.1711425781,0.1520996094,1,0.05078125,-0.006600690074,0.2540771961,0.619877696,0.03211534768,4.321853161,-0.09818509221,0.03635660559,-0.968035996,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.01667852513,0.7352782488,-0.1518149078-8.271972656,27.62890625,-56.11914062,-2.135576146,0.6565160701,39472.48641,
-2.135577375,0.6565210509,39437.79772,0.2302246094,-0.033203125,0.171875,0.1530761719,1,0.05078125,-0.005208199378,0.2507568896,0.619877696,0.03211534768,4.321853161,-0.09261287749,0.0382931605,-0.9772973061,-0.25,159.8110962,29772.61133,14.88244152,30,320,29.92,0.01574309543,0.7524657249,-0.1573871225-8.385498047,27.92749023,-54.22924805,-2.135576146,0.6565160701,39472.48641,
