58, 102.38, 5634, 55
59, 102.38, 7726, 52
60, 102.38, 8098, 20
61, 102.38, 9757, 42
62, 102.38, 7753, 26
63, 102.38, 7674, 32
32, 102.47, 4537, 57
33, 102.47, 4573, 59
34, 102.47, 0, 27
35, 102.47, 4618, 38
36, 102.47, 4591, 51
37, 102.47, 4513, 36
38, 102.47, 4086, 70
39, 102.47, 4108, 79
40, 102.47, 4523, 67
41, 102.47, 4925, 48
42, 102.47, 4100, 55
43, 102.47, 4223, 60
44, 102.47, 0, 28
45, 102.47, 5895, 53
46, 102.47, 5264, 53
47, 102.47, 5575, 66
48, 102.47, 7822, 39
49, 102.47, 7694, 37
50, 102.47, 7758, 43
51, 102.47, 7725, 46
52, 102.47, 7645, 33
53, 102.47, 0, 15
54, 102.47, 4450, 58
55, 102.47, 7594, 31
56, 102.47, 0, 19
57, 102.47, 7697, 55
58, 102.47, 5580, 54
59, 102.47, 7740, 61
60, 102.47, 8093, 22
61, 102.47, 9752, 43
62, 102.47, 7830, 24
63, 102.47, 7709, 41
32, 102.65, 0, 26
33, 102.65, 4571, 56
34, 102.65, 9686, 44
35, 102.65, 4347, 36
36, 102.65, 4605, 48
37, 102.65, 4540, 34
38, 102.65, 4078, 65
39, 102.65, 4103, 61
40, 102.65, 4533, 53
41, 102.65, 4902, 39
42, 102.65, 4109, 61
43, 102.65, 4251, 54
44, 102.65, 5564, 54
45, 102.65, 5906, 64
46, 102.65, 5265, 53
47, 102.65, 0, 15
48, 102.65, 7822, 39
49, 102.65, 7707, 37
50, 102.65, 7117, 47
51, 102.65, 7743, 44
52, 102.65, 7657, 33
53, 102.65, 5301, 26
54, 102.65, 7716, 33
55, 102.65, 7605, 31
56, 102.65, 10617, 30
57, 102.65, 7703, 55
58, 102.65, 5530, 59
59, 102.65, 0, 15
60, 102.65, 8036, 23
61, 102.65, 9750, 37
62, 102.65, 7831, 26
63, 102.65, 7698, 29
0, 102.83, 2296, 71
1, 102.83, 2255, 100
2, 102.83, 3461, 104
3, 102.83, 3502, 81
4, 102.83, 2262, 135
5, 102.83, 2270, 141
6, 102.83, 2036, 108
7, 102.83, 2044, 130
8, 102.83, 2349, 80
9, 102.83, 2445, 74
10, 102.83, 0, 30
11, 102.83, 2150, 62
12, 102.83, 0, 28
13, 102.83, 2891, 63
14, 102.83, 2495, 127
15, 102.83, 2551, 74
16, 102.83, 3379, 98
17, 102.83, 3152, 128
18, 102.83, 2621, 89
19, 102.83, 2608, 134
20, 102.83, 3253, 74
21, 102.83, 0, 15
22, 102.83, 2659, 105
23, 102.83, 2712, 86
24, 102.83, 3793, 91
25, 102.83, 3667, 78
26, 102.83, 3483, 83
27, 102.83, 3381, 81
