000123,	326.059692,	889.238831,	-289.410662,	176.623089,	977.036667,	79,	86,	92
000124,	495.666656,	874.948730,	-179.217852,	161.913645,	942.218685,	62,	71,	76
000125,	498.184204,	855.407898,	-181.914003,	153.942483,	964.371014,	50,	59,	70
000126,	524.438354,	840.013672,	-166.933956,	145.399160,	969.272518,	44,	53,	62
000127,	635.707886,	896.842712,	-90.067955,	162.734628,	877.149391,	45,	56,	60
000128,	671.882324,	873.682373,	-71.220483,	152.139748,	889.438343,	46,	53,	63
000129,	733.722229,	894.009277,	-34.802153,	154.382920,	840.152645,	38,	47,	54
000130,	760.310669,	895.912598,	-20.421988,	152.260654,	823.273659,	33,	42,	49
000131,	764.336060,	889.237732,	-18.436695,	149.523242,	827.129936,	29,	38,	45
000132,	777.250000,	889.812500,	-11.698281,	149.024533,	822.736263,	26,	35,	42
000133,	791.098206,	881.723206,	-4.574243,	144.765225,	822.169971,	45,	54,	63
000134,	805.502747,	864.165771,	2.857882,	137.195971,	830.968952,	32,	41,	48
000135,	855.852356,	922.919434,	26.868867,	155.346702,	769.711256,	23,	32,	41
000136,	852.984985,	909.533813,	25.922284,	151.435794,	782.781267,	26,	33,	43
000137,	881.320251,	912.699341,	39.142015,	150.512107,	770.130730,	19,	26,	34
000138,	897.142883,	930.137146,	46.223917,	157.090581,	761.334896,	11,	18,	28
000139,	897.187195,	925.581299,	46.202665,	154.780923,	760.637903,	26,	35,	44
000140,	909.966858,	941.839783,	50.608945,	157.321498,	736.351967,	11,	19,	30
000141,	905.074524,	913.149048,	49.355550,	147.092205,	751.551151,	31,	38,	46
000142,	910.373535,	913.103455,	51.139383,	145.070261,	741.328192,	19,	26,	36
000143,	924.253418,	897.873291,	56.263096,	134.879780,	724.494791,	28,	36,	47
000144,	917.405090,	881.563293,	54.088428,	129.715976,	737.118673,	12,	21,	30
000145,	933.357117,	873.357117,	60.915673,	124.865722,	730.857706,	67,	76,	85
000146,	933.072754,	873.818176,	60.654652,	124.806512,	729.281092,	67,	76,	85
000147,	912.968018,	839.104004,	52.948361,	112.068579,	749.923563,	12,	21,	30
000148,	898.076904,	834.976929,	46.173745,	110.625075,	753.265953,	11,	20,	29
000149,	915.069946,	847.874146,	52.918613,	113.992893,	735.811424,	25,	34,	43
000150,	893.692993,	812.912292,	44.993550,	102.245424,	768.357134,	23,	32,	41
000151,	797.733337,	750.955566,	-1.219624,	81.224737,	860.912800,	18,	27,	36
000152,	806.329651,	776.670349,	3.277067,	91.468013,	828.372288,	19,	28,	35
000153,	777.651672,	766.303345,	-11.823546,	87.984003,	846.491718,	23,	32,	41
000154,	695.440857,	734.870972,	-58.222657,	75.101480,	890.943146,	129,	132,	120
000155,	655.755554,	731.744446,	-82.118973,	75.002670,	910.886765,	89,	93,	93
000156,	572.777771,	718.123474,	-136.686869,	71.057871,	962.489414,	94,	102,	103
000157,	545.783813,	717.256775,	-152.418408,	70.302726,	959.299469,	106,	109,	109
000158,	350.775513,	644.938782,	-309.611079,	30.972365,	1102.739811,	157,	149,	114
000159,	425.168823,	698.701294,	-232.534163,	61.231360,	992.592621,	125,	126,	119
000160,	317.417908,	702.641785,	-330.521446,	70.299565,	1095.843220,	238,	228,	146
000161,	428.196960,	774.575745,	-224.468104,	105.396358,	965.965652,	112,	121,	112
000162,	558.412354,	805.082458,	-129.945798,	110.310291,	860.612202,	56,	65,	74
000163,	579.531616,	778.278503,	-121.083851,	97.912668,	878.738976,	150,	158,	134
000164,	563.145813,	767.583313,	-134.131466,	94.903095,	906.086349,	97,	108,	102
000165,	1138.309082,	934.509094,	135.917700,	134.391032,	642.809582,	93,	84,	83
000166,	1170.755371,	922.648926,	149.912685,	130.461136,	646.950293,	100,	88,	88
000167,	1285.311157,	887.155579,	198.926184,	117.703380,	655.830574,	58,	61,	70
000168,	1299.066650,	952.466675,	199.539267,	140.924949,	639.719820,	74,	73,	80
000169,	1314.000000,	943.000000,	209.307223,	139.673886,	651.539993,	62,	61,	66
000173,	1415.000000,	778.500000,	251.249962,	72.923769,	653.658438,	16,	20,	28
000178,	603.599976,	749.311096,	-196.526242,	149.407052,	1601.028252,	91,	97,	97
000179,	610.836731,	741.816345,	-188.775488,	141.525624,	1596.720028,	93,	97,	100
000180,	663.181824,	711.727295,	-129.641264,	105.866546,	1516.070652,	80,	89,	88
000181,	676.347839,	704.130432,	-122.980614,	103.564906,	1591.310501,	79,	91,	87
000182,	738.470581,	650.794128,	-59.356637,	49.000441,	1543.499374,	77,	81,	91
000183,	743.558838,	657.852966,	-54.418178,	55.779380,	1542.652225,	73,	81,	84
000184,	660.146362,	686.073181,	-136.521243,	84.022252,	1561.875629,	83,	88,	91
000185,	499.759247,	764.740723,	-295.052580,	161.893996,	1572.351933,	102,	111,	108
000186,	372.660706,	827.071411,	-399.131851,	212.083077,	1494.388580,	118,	118,	120
000187,	687.626160,	767.084106,	-68.407681,	101.712607,	974.001503,	34,	42,	55
000188,	833.822205,	730.022217,	17.587763,	67.612387,	832.010269,	22,	30,	36
000189,	842.088867,	719.411133,	21.622062,	61.344368,	821.958447,	92,	78,	80
000190,	847.619995,	696.260010,	24.474654,	49.473554,	822.332001,	95,	85,	82
000191,	767.193848,	688.959167,	-18.065234,	48.986792,	881.065655,	67,	75,	77
000192,	578.548767,	698.865845,	-159.307883,	71.122243,	1151.010132,	100,	103,	100
000193,	477.433960,	678.377380,	-296.106544,	71.948229,	1468.754959,	119,	124,	118
000194,	503.526306,	670.210510,	-281.274775,	66.611122,	1517.974949,	119,	120,	113
000195,	599.724976,	631.724976,	-192.910198,	30.558335,	1541.162300,	104,	109,	106
000196,	650.371399,	630.114258,	-143.605488,	28.902046,	1535.593987,	92,	96,	98
000197,	707.612915,	634.645142,	-89.935387,	33.725755,	1557.540417,	77,	81,	81
000198,	748.423096,	644.846130,	-50.862249,	44.224737,	1577.830219,	70,	74,	83
000199,	751.049988,	646.849976,	-48.151668,	46.085882,	1573.904991,	68,	74,	74
000200,	750.259277,	645.814819,	-49.119287,	45.242432,	1580.010414,	66,	71,	75
000201,	751.857117,	646.904785,	-47.486330,	46.265116,	1578.179836,	68,	74,	74
000202,	751.280029,	654.960022,	-48.259502,	54.440577,	1584.877872,	69,	74,	78
000203,	756.000000,	663.500000,	-43.776551,	63.177523,	1591.874599,	65,	70,	73
000204,	691.906250,	681.093750,	-107.868307,	80.924619,	1596.662998,	76,	84,	86
000205,	602.972961,	713.108093,	-196.735090,	112.940493,	1597.629166,	90,	94,	95
000206,	500.074066,	754.833313,	-296.426640,	153.026843,	1581.332493,	102,	108,	104
000207,	366.784302,	807.392151,	-417.585481,	199.909540,	1542.272758,	115,	117,	114
000208,	779.269653,	731.359558,	-11.958900,	75.778558,	923.006248,	20,	27,	37
000209,	772.715759,	731.305237,	-15.230099,	73.294756,	893.122101,	34,	41,	51
000210,	828.534912,	715.732544,	14.732831,	59.753750,	826.094341,	78,	75,	76
000211,	917.226807,	688.123718,	57.911470,	43.534190,	790.419483,	69,	68,	73
000212,	794.099976,	703.781799,	-3.082062,	54.213672,	835.810089,	72,	77,	82
000213,	768.154785,	689.571411,	-16.724832,	47.042132,	840.306187,	73,	81,	83
000214,	752.772705,	662.809082,	-25.374108,	33.745833,	859.642124,	65,	72,	75
000215,	804.378662,	656.213562,	2.360108,	30.299232,	862.403488,	60,	69,	74
000216,	780.964722,	673.635315,	-10.865202,	42.030516,	913.268661,	64,	71,	77
000217,	369.916656,	703.583313,	-391.004480,	94.171374,	1454.618454,	140,	140,	119
000218,	430.244904,	683.448975,	-339.555065,	76.633216,	1469.318771,	129,	131,	117
000219,	526.533325,	666.044434,	-258.698589,	62.477820,	1513.594818,	116,	117,	114
000220,	655.469360,	629.244873,	-138.625842,	28.050074,	1534.632015,	88,	93,	96
000221,	703.742859,	637.057129,	-93.123824,	35.850863,	1547.917557,	81,	85,	86
000222,	749.187500,	614.468750,	-48.511099,	13.813431,	1527.532768,	68,	75,	83
000223,	753.692322,	607.538452,	-43.828672,	7.134893,	1514.346600,	71,	76,	78
000224,	755.479980,	602.200012,	-42.000652,	2.075515,	1509.456730,	68,	72,	81
